Model,DPO2014B
Firmware Version,1.52

Point Format,Y,,,,,,,
Horizontal Units,S,,,,,,,
Horizontal Scale,0.1,,,,,,,
Sample Interval,0.000256016,,,,,,,
Filter Frequency,1e+08,,,,,,,
Record Length,3906,,,,,,,
Gating,0.0% to 100.0%,,0.0% to 100.0%,,0.0% to 100.0%,,0.0% to 100.0%,
Probe Attenuation,100,,50,,10,,10,
Vertical Units,V,,V,,A,,A,
Vertical Offset,0,,0,,0,,0,
Vertical Scale,50,,50,,2,,10,
Label,,,,,,,,
TIME,CH1,CH1 Peak Detect,CH2,CH2 Peak Detect,CH3,CH3 Peak Detect,CH4,CH4 Peak Detect
5.804e-01,38,34,-2,-4,0.16,0.08,5.2,4.8
5.807e-01,42,48,-2,2,0.32,0.48,7.2,9.2
5.809e-01,46,40,-2,-4,0.4,0.32,9.2,8.4
5.812e-01,46,54,-2,2,0.48,0.64,10.8,12.8
5.815e-01,52,48,-2,-4,0.64,0.48,12.8,12
5.817e-01,52,60,-2,2,0.72,0.88,14.4,16.4
5.820e-01,56,52,-2,-4,0.8,0.72,16,15.6
5.822e-01,56,62,-2,2,0.96,1.04,18,19.2
5.825e-01,58,54,4.47035e-08,-2,0.96,0.88,19.2,18.8
5.827e-01,58,64,4.47035e-08,2,1.04,1.2,20.4,22
5.830e-01,60,54,4.47035e-08,-2,1.2,1.04,21.6,21.2
5.833e-01,60,64,4.47035e-08,2,1.2,1.28,22.4,24
5.835e-01,58,54,4.47035e-08,-2,1.28,1.12,23.6,23.2
5.838e-01,56,62,4.47035e-08,4,1.28,1.36,24,25.2
5.840e-01,58,50,4.47035e-08,-2,1.28,1.2,24.8,24.4
5.843e-01,56,60,4.47035e-08,4,1.36,1.44,25.2,26
5.845e-01,54,46,4.47035e-08,-2,1.36,1.2,25.6,24.8
5.848e-01,52,58,4.47035e-08,4,1.36,1.52,25.6,26
5.850e-01,50,40,4.47035e-08,-2,1.44,1.28,25.6,24.4
5.853e-01,46,54,4.47035e-08,4,1.36,1.52,25.2,26
5.856e-01,44,32,2,-2,1.36,1.2,24.8,23.2
5.858e-01,40,48,4.47035e-08,4,1.36,1.44,24.4,25.6
5.861e-01,36,24,4.47035e-08,-2,1.28,1.12,23.6,21.2
5.863e-01,32,40,4.47035e-08,4,1.28,1.36,22.4,24
5.866e-01,26,14,4.47035e-08,-2,1.2,0.96,21.6,18.4
5.868e-01,20,30,4.47035e-08,4,1.12,1.28,19.6,22
5.871e-01,16,4,4.47035e-08,-2,1.12,0.88,18.8,15.2
5.873e-01,12,22,4.47035e-08,2,1.04,1.2,17.2,19.2
5.876e-01,8,-4,4.47035e-08,-2,0.96,0.72,15.6,12
5.879e-01,4,12,4.47035e-08,2,0.88,1.04,13.6,16
5.881e-01,-2,-12,4.47035e-08,-2,0.8,0.48,12,8
5.884e-01,-6,4,4.47035e-08,2,0.64,0.88,10,12.8
5.886e-01,-8,-22,4.47035e-08,-4,0.56,0.32,8,4.4
5.889e-01,-14,-6,4.47035e-08,2,0.48,0.64,6.4,9.2
5.891e-01,-18,-30,4.47035e-08,-4,0.4,0.08,4.4,0.4
5.894e-01,-24,-14,-2,2,0.24,0.48,2.4,5.2
5.897e-01,-28,-38,-2,-4,0.16,-0.16,0.4,-3.2
5.899e-01,-34,-24,-2,2,3.57628e-09,0.24,-1.6,1.2
5.902e-01,-36,-46,4.47035e-08,-4,-0.08,-0.32,-3.2,-7.2
5.904e-01,-38,-32,-2,4.47035e-08,-0.16,3.57628e-09,-5.2,-2.8
5.907e-01,-44,-52,-4,-4,-0.32,-0.56,-7.2,-10.8
5.909e-01,-46,-38,-2,4.47035e-08,-0.4,-0.16,-8.8,-6.4
5.912e-01,-50,-58,-4,-6,-0.48,-0.72,-10.8,-14.4
5.914e-01,-54,-46,-2,4.47035e-08,-0.56,-0.4,-12.4,-10
5.917e-01,-56,-62,-2,-6,-0.64,-0.96,-14,-18
5.920e-01,-58,-50,-4,4.47035e-08,-0.8,-0.56,-16,-13.6
5.922e-01,-60,-64,-4,-6,-0.88,-1.12,-17.6,-20.8
5.925e-01,-60,-54,-4,4.47035e-08,-0.96,-0.8,-18.8,-16.8
5.927e-01,-60,-64,-4,-6,-1.04,-1.28,-20.4,-22.8
5.930e-01,-62,-56,-4,-2,-1.12,-0.96,-22,-19.6
5.932e-01,-62,-64,-4,-6,-1.12,-1.36,-22.8,-24.4
5.935e-01,-60,-56,-4,-2,-1.2,-1.04,-23.2,-22
5.937e-01,-60,-62,-4,-6,-1.28,-1.36,-24.4,-25.6
5.940e-01,-58,-52,-4,-2,-1.28,-1.2,-24.8,-23.6
5.943e-01,-58,-60,-4,-8,-1.36,-1.44,-25.2,-26
5.945e-01,-56,-50,-4,-2,-1.36,-1.28,-25.6,-24.4
5.948e-01,-54,-58,-4,-8,-1.36,-1.52,-25.6,-26
5.950e-01,-52,-46,-6,-2,-1.36,-1.28,-25.6,-24.8
5.953e-01,-50,-52,-4,-8,-1.36,-1.44,-25.2,-26
5.955e-01,-46,-38,-6,-2,-1.36,-1.28,-24.8,-24
5.958e-01,-42,-46,-6,-8,-1.36,-1.44,-24.4,-24.8
5.961e-01,-38,-30,-6,-2,-1.28,-1.2,-23.6,-22.4
5.963e-01,-34,-36,-6,-8,-1.2,-1.36,-22.8,-23.2
5.966e-01,-28,-20,-6,-2,-1.2,-1.04,-21.2,-19.6
5.968e-01,-24,-28,-4,-6,-1.12,-1.2,-20.4,-20.8
5.971e-01,-20,-12,-4,-2,-1.04,-0.96,-18.4,-16.8
5.973e-01,-16,-18,-6,-6,-0.96,-1.12,-17.2,-17.6
5.976e-01,-10,-2,-4,-2,-0.88,-0.8,-15.2,-13.6
5.978e-01,-6,-10,-4,-6,-0.88,-0.96,-14,-14.4
5.981e-01,-2,6,-4,-2,-0.72,-0.64,-12.4,-10.4
5.984e-01,4,-2,-4,-6,-0.64,-0.8,-10.4,-10.8
5.986e-01,8,16,-4,-2,-0.56,-0.4,-8.8,-6.4
5.989e-01,12,8,-4,-6,-0.48,-0.56,-6.8,-7.2
5.991e-01,18,24,-2,4.47035e-08,-0.4,-0.16,-4.8,-2.8
5.994e-01,22,18,-4,-6,-0.24,-0.32,-2.8,-3.6
5.996e-01,26,32,-4,4.47035e-08,-0.08,3.57628e-09,-1.2,1.2
5.999e-01,30,26,-2,-4,3.57628e-09,-0.16,0.8,0.4
6.001e-01,34,40,-2,4.47035e-08,0.08,0.24,3.2,5.2
6.004e-01,38,34,-2,-4,0.16,0.08,5.2,4.4
6.007e-01,42,48,-2,2,0.24,0.48,6.8,9.2
6.009e-01,44,40,-2,-4,0.4,0.32,8.8,8
6.012e-01,48,54,-2,2,0.48,0.64,10.8,12.4
6.014e-01,50,46,-2,-4,0.56,0.48,12.8,11.6
6.017e-01,52,58,4.47035e-08,2,0.72,0.88,14,16
6.019e-01,56,52,-2,-4,0.8,0.72,16,15.2
6.022e-01,58,62,4.47035e-08,2,0.88,1.04,17.6,19.2
6.025e-01,58,54,4.47035e-08,-2,0.96,0.88,19.2,18.4
6.027e-01,58,62,4.47035e-08,2,1.04,1.2,20.4,21.6
6.030e-01,58,54,4.47035e-08,-2,1.12,1.04,21.6,20.8
6.032e-01,60,62,4.47035e-08,2,1.2,1.28,22.4,23.6
6.035e-01,60,54,4.47035e-08,-2,1.28,1.12,23.6,22.8
6.037e-01,58,62,4.47035e-08,4,1.28,1.36,24.4,25.2
6.040e-01,56,50,4.47035e-08,-2,1.36,1.2,24.8,24.4
6.042e-01,56,60,4.47035e-08,4,1.28,1.44,25.2,26
6.045e-01,52,46,4.47035e-08,-2,1.36,1.2,25.6,24.8
6.048e-01,52,58,2,4,1.44,1.44,25.6,26
6.050e-01,50,42,4.47035e-08,-2,1.44,1.2,25.6,24.8
6.053e-01,48,54,4.47035e-08,4,1.36,1.52,25.6,26
6.055e-01,46,34,4.47035e-08,-2,1.36,1.2,25.2,23.6
6.058e-01,42,48,2,4,1.36,1.44,24.4,25.6
6.060e-01,36,24,4.47035e-08,-2,1.28,1.12,23.6,21.2
6.063e-01,30,40,2,4,1.28,1.36,22.8,24.4
6.065e-01,26,14,4.47035e-08,-2,1.2,0.96,21.6,18.8
6.068e-01,22,30,4.47035e-08,4,1.12,1.28,20.4,22
6.071e-01,18,6,4.47035e-08,-2,1.12,0.88,18.8,15.6
6.073e-01,14,22,4.47035e-08,2,1.04,1.2,17.6,19.6
6.076e-01,8,-2,4.47035e-08,-2,0.96,0.72,15.6,12
6.078e-01,4,12,4.47035e-08,2,0.88,1.04,14,16.4
6.081e-01,4.47035e-08,-12,4.47035e-08,-2,0.8,0.56,12,8.4
6.083e-01,-4,4,4.47035e-08,2,0.72,0.88,10.4,12.8
6.086e-01,-8,-22,4.47035e-08,-4,0.64,0.32,8.8,4.8
6.089e-01,-14,-4,4.47035e-08,2,0.48,0.72,6.8,9.2
6.091e-01,-20,-30,-2,-4,0.32,0.08,4.8,0.8
6.094e-01,-22,-14,4.47035e-08,2,0.32,0.48,2.8,5.6
6.096e-01,-26,-38,-2,-4,0.16,-0.16,0.8,-3.2
6.099e-01,-30,-24,4.47035e-08,2,0.08,0.24,-1.2,1.6
6.101e-01,-36,-46,-2,-4,-0.08,-0.32,-3.2,-6.8
6.104e-01,-38,-30,-2,2,-0.16,3.57628e-09,-4.8,-2.4
6.106e-01,-42,-52,-2,-4,-0.24,-0.56,-6.8,-10.8
6.109e-01,-46,-38,-2,4.47035e-08,-0.4,-0.16,-8.8,-6
6.112e-01,-48,-58,-2,-6,-0.48,-0.72,-10.4,-14
6.114e-01,-52,-44,-4,4.47035e-08,-0.56,-0.4,-12,-10
6.117e-01,-56,-62,-2,-6,-0.64,-0.96,-14,-17.6
6.119e-01,-56,-50,-4,4.47035e-08,-0.8,-0.56,-15.6,-13.2
6.122e-01,-60,-64,-2,-6,-0.88,-1.12,-17.2,-20.4
6.124e-01,-60,-54,-4,4.47035e-08,-0.96,-0.8,-18.8,-16.8
6.127e-01,-60,-64,-4,-6,-1.04,-1.2,-20,-22.8
6.129e-01,-62,-56,-4,-2,-1.12,-0.96,-21.6,-19.6
6.132e-01,-62,-64,-4,-6,-1.12,-1.36,-22.4,-24.4
6.135e-01,-62,-54,-4,-2,-1.2,-1.12,-23.2,-22
6.137e-01,-60,-62,-4,-8,-1.28,-1.36,-24,-25.6
6.140e-01,-58,-54,-4,-2,-1.28,-1.2,-24.8,-23.6
6.142e-01,-58,-60,-6,-8,-1.36,-1.44,-25.2,-26
6.145e-01,-56,-50,-4,-2,-1.28,-1.28,-25.6,-24.4
6.147e-01,-54,-58,-6,-8,-1.36,-1.44,-25.6,-26
6.150e-01,-52,-46,-4,-2,-1.36,-1.28,-25.6,-24.8
6.153e-01,-50,-54,-6,-8,-1.36,-1.52,-25.2,-26
6.155e-01,-46,-38,-4,-2,-1.36,-1.28,-25.2,-24
6.158e-01,-40,-48,-6,-8,-1.28,-1.44,-24.8,-24.8
6.160e-01,-38,-30,-4,-2,-1.28,-1.2,-24,-22.4
6.163e-01,-34,-38,-4,-8,-1.28,-1.36,-22.8,-23.2
6.165e-01,-30,-22,-6,-2,-1.2,-1.04,-22,-20
6.168e-01,-24,-28,-6,-6,-1.2,-1.2,-20.4,-20.8
6.170e-01,-20,-12,-4,-2,-1.04,-0.96,-18.8,-17.2
6.173e-01,-16,-18,-4,-6,-1.04,-1.12,-17.6,-18
6.176e-01,-12,-4,-4,-2,-0.96,-0.8,-16,-13.6
6.178e-01,-6,-10,-4,-6,-0.88,-0.96,-14,-14.8
6.181e-01,-2,6,-4,-2,-0.8,-0.64,-12.4,-10.4
6.183e-01,2,-2,-4,-6,-0.64,-0.8,-10.8,-11.2
6.186e-01,8,14,-4,4.47035e-08,-0.56,-0.4,-8.8,-6.8
6.188e-01,12,8,-4,-6,-0.48,-0.56,-7.2,-7.6
6.191e-01,16,24,-2,4.47035e-08,-0.32,-0.24,-5.2,-2.8
6.193e-01,22,18,-4,-6,-0.24,-0.4,-3.2,-3.6
6.196e-01,24,34,-2,4.47035e-08,-0.16,3.57628e-09,-1.2,0.8
6.199e-01,30,26,-2,-6,3.57628e-09,-0.16,0.8,1.78814e-08
6.201e-01,32,40,-4,4.47035e-08,0.08,0.24,2.8,4.8
6.204e-01,38,34,-2,-4,0.16,0.08,4.8,4
6.206e-01,42,48,-2,4.47035e-08,0.24,0.4,6.8,8.8
6.209e-01,42,40,-2,-4,0.4,0.32,8.4,8
6.211e-01,46,52,4.47035e-08,2,0.56,0.64,10.4,12.4
6.214e-01,50,46,-2,-4,0.56,0.48,12,11.6
6.217e-01,52,58,4.47035e-08,2,0.64,0.88,14,16
6.219e-01,54,52,4.47035e-08,-4,0.8,0.72,15.6,14.8
6.222e-01,56,62,4.47035e-08,2,0.88,1.04,17.2,19.2
6.224e-01,58,54,-2,-2,1.04,0.88,18.8,18
6.227e-01,56,64,4.47035e-08,2,1.12,1.2,20,21.6
6.229e-01,60,54,4.47035e-08,-2,1.12,0.96,21.2,20.8
6.232e-01,60,64,4.47035e-08,2,1.2,1.28,22.8,23.6
6.234e-01,58,54,4.47035e-08,-2,1.2,1.12,23.2,22.8
6.237e-01,58,62,4.47035e-08,2,1.28,1.36,24,25.2
6.240e-01,56,52,4.47035e-08,-2,1.28,1.2,24.4,24.4
6.242e-01,56,60,4.47035e-08,4,1.36,1.44,25.2,26
6.245e-01,54,48,4.47035e-08,-2,1.36,1.2,25.6,24.8
6.247e-01,52,58,4.47035e-08,4,1.36,1.44,25.6,26
6.250e-01,50,42,2,-2,1.36,1.28,25.6,24.8
6.252e-01,48,54,4.47035e-08,4,1.36,1.52,25.6,26
6.255e-01,46,34,4.47035e-08,-2,1.44,1.2,24.8,23.6
6.257e-01,40,50,4.47035e-08,4,1.36,1.44,24.4,25.6
6.260e-01,36,26,4.47035e-08,-2,1.28,1.12,24,21.6
6.263e-01,32,40,4.47035e-08,4,1.28,1.36,22.8,24.4
6.265e-01,28,16,4.47035e-08,-2,1.2,0.96,21.6,18.8
6.268e-01,22,32,4.47035e-08,4,1.2,1.28,20.4,22.4
6.270e-01,18,6,4.47035e-08,-2,1.12,0.88,19.2,16
6.273e-01,14,22,4.47035e-08,4,1.04,1.2,17.6,19.6
6.275e-01,10,-2,4.47035e-08,-2,0.96,0.72,15.6,12.4
6.278e-01,4,14,4.47035e-08,2,0.88,1.04,14.4,16.4
6.281e-01,4.47035e-08,-12,4.47035e-08,-2,0.8,0.56,12.8,8.8
6.283e-01,-4,6,4.47035e-08,2,0.72,0.88,10.8,13.2
6.286e-01,-8,-20,4.47035e-08,-4,0.64,0.32,8.8,4.8
6.288e-01,-14,-4,-2,2,0.56,0.72,6.8,9.6
6.291e-01,-18,-30,-2,-4,0.4,0.08,5.2,0.8
6.293e-01,-22,-14,-2,2,0.24,0.48,3.2,5.6
6.296e-01,-26,-38,-2,-4,0.16,-0.16,1.2,-2.8
6.298e-01,-32,-22,-2,2,0.08,0.24,-0.8,1.6
6.301e-01,-36,-44,-2,-4,-0.08,-0.32,-2.8,-6.8
6.304e-01,-40,-30,-2,2,-0.16,3.57628e-09,-4.8,-2
6.306e-01,-42,-60,-2,-6,-0.24,-0.72,-6.4,-10.4
6.309e-01,-44,-38,-2,2,-0.4,-0.16,-8.4,-6
6.311e-01,-58,-96,4.47035e-08,-12,-0.64,-0.88,-10,-11.6
6.314e-01,-82,-52,-4,4,-0.64,-0.56,-11.2,-9.6
6.316e-01,-90,-112,-4,-10,-0.88,-1.44,-10.8,-11.6
6.319e-01,-100,-84,4,12,-1.2,-0.72,-10.4,-9.6
6.321e-01,-106,-116,4.47035e-08,-14,-1.2,-1.36,-10,-10.4
6.324e-01,-106,-100,-10,4,-0.8,-0.48,-9.2,-8
6.327e-01,-114,-124,4.47035e-08,-12,-0.56,-0.64,-8.8,-9.2
6.329e-01,-112,-108,-8,2,-0.4,-0.16,-7.6,-6.4
6.332e-01,-120,-134,-2,-16,-0.24,-0.32,-6.8,-7.2
6.334e-01,-124,-114,-8,2,3.57628e-09,0.08,-5.2,-3.6
6.337e-01,-128,-202,-2,-8,3.57628e-09,-0.08,-4,-4.4
6.339e-01,-146,-88,-4,4.47035e-08,3.57628e-09,0.08,-1.6,0.8
6.342e-01,-96,-104,-4,-8,3.57628e-09,-0.08,1.78814e-08,-0.4
6.345e-01,-92,-84,-4,-2,3.57628e-09,0.08,1.78814e-08,0.4
6.347e-01,-88,-90,-4,-6,3.57628e-09,-0.08,1.78814e-08,-0.4
6.350e-01,-78,-72,-4,-2,3.57628e-09,0.08,1.78814e-08,0.4
6.352e-01,-74,-80,-4,-6,-0.08,-0.08,1.78814e-08,-0.4
6.355e-01,-68,-58,-6,-2,3.57628e-09,0.08,-0.4,0.4
6.357e-01,-60,-64,-4,-6,3.57628e-09,-0.08,1.78814e-08,-0.4
6.360e-01,-52,-40,-4,-2,3.57628e-09,0.08,1.78814e-08,0.4
6.362e-01,-42,-46,-4,-6,0.08,-0.08,-0.4,-0.4
6.365e-01,-34,-22,-4,-2,3.57628e-09,0.08,-0.4,0.4
6.368e-01,-24,-30,-4,-6,3.57628e-09,-0.08,1.78814e-08,-0.4
6.370e-01,-16,-6,-4,4.47035e-08,3.57628e-09,0.08,-0.4,0.4
6.373e-01,-8,-12,-4,-6,3.57628e-09,-0.08,1.78814e-08,-0.4
6.375e-01,4.47035e-08,10,-4,-2,3.57628e-09,0.08,1.78814e-08,0.4
6.378e-01,8,4,-4,-6,3.57628e-09,-0.08,1.78814e-08,-0.4
6.380e-01,16,26,-4,4.47035e-08,3.57628e-09,0.08,1.78814e-08,0.4
6.383e-01,24,20,-4,-6,3.57628e-09,-0.08,1.78814e-08,-0.4
6.385e-01,32,42,-4,-2,3.57628e-09,0.08,1.78814e-08,0.4
6.388e-01,40,36,-4,-6,3.57628e-09,-0.08,1.78814e-08,-0.4
6.391e-01,50,58,-4,4.47035e-08,3.57628e-09,0.08,1.78814e-08,0.4
6.393e-01,58,52,-4,-6,3.57628e-09,-0.08,1.78814e-08,-0.4
6.396e-01,66,74,-4,4.47035e-08,3.57628e-09,0.08,-0.4,0.4
6.398e-01,72,68,-4,-6,0.08,-0.08,1.78814e-08,-0.4
6.401e-01,78,86,-4,4.47035e-08,3.57628e-09,0.08,1.78814e-08,0.4
6.403e-01,84,78,-4,-6,3.57628e-09,-0.08,1.78814e-08,-0.4
6.406e-01,88,96,-2,4.47035e-08,3.57628e-09,0.08,1.78814e-08,0.4
6.409e-01,94,90,-4,-6,3.57628e-09,-0.08,1.78814e-08,-0.4
6.411e-01,96,104,-4,4.47035e-08,3.57628e-09,0.08,1.78814e-08,0.4
6.414e-01,102,96,-2,-6,3.57628e-09,-0.08,1.78814e-08,-0.4
6.416e-01,104,110,-2,4.47035e-08,3.57628e-09,0.08,1.78814e-08,0.4
6.419e-01,106,104,-4,-6,3.57628e-09,-0.08,1.78814e-08,-0.4
6.421e-01,108,114,-4,4.47035e-08,3.57628e-09,0.08,1.78814e-08,0.4
6.424e-01,110,104,-4,-6,3.57628e-09,-0.08,1.78814e-08,-0.4
6.426e-01,110,114,-4,4.47035e-08,3.57628e-09,0.08,1.78814e-08,0.4
6.429e-01,106,98,-2,-6,3.57628e-09,-0.08,1.78814e-08,-0.8
6.432e-01,104,112,-4,4.47035e-08,3.57628e-09,0.08,1.78814e-08,0.4
6.434e-01,102,94,-4,-6,3.57628e-09,-0.08,1.78814e-08,-0.4
6.437e-01,100,106,-2,4.47035e-08,3.57628e-09,0.08,1.78814e-08,0.4
6.439e-01,96,86,-4,-6,3.57628e-09,-0.08,1.78814e-08,-0.4
6.442e-01,92,100,-4,4.47035e-08,3.57628e-09,0.08,-0.4,0.4
6.444e-01,88,76,-2,-6,3.57628e-09,-0.08,1.78814e-08,-0.4
6.447e-01,84,92,-2,4.47035e-08,3.57628e-09,0.08,1.78814e-08,0.4
6.450e-01,78,66,-4,-6,3.57628e-09,-0.08,1.78814e-08,-0.4
6.452e-01,74,84,-4,4.47035e-08,0.08,0.08,-0.4,0.4
6.455e-01,68,48,-2,-6,3.57628e-09,-0.08,1.78814e-08,-0.4
6.457e-01,60,72,-2,4.47035e-08,0.08,0.08,1.78814e-08,0.4
6.460e-01,52,30,-2,-6,3.57628e-09,-0.08,-0.4,-0.4
6.462e-01,40,56,-2,4.47035e-08,3.57628e-09,0.08,1.78814e-08,0.4
6.465e-01,32,14,-2,-6,3.57628e-09,-0.08,1.78814e-08,-0.4
6.467e-01,24,36,-4,4.47035e-08,3.57628e-09,0.08,1.78814e-08,0.4
6.470e-01,16,-4,-4,-6,3.57628e-09,-0.08,1.78814e-08,-0.4
6.473e-01,6,20,-2,4.47035e-08,3.57628e-09,0.08,1.78814e-08,0.4
6.475e-01,-2,-18,-2,-6,3.57628e-09,-0.08,-0.4,-0.4
6.478e-01,-10,2,-2,4.47035e-08,0.08,0.08,1.78814e-08,0.4
6.480e-01,-16,-36,-4,-6,3.57628e-09,-0.08,1.78814e-08,-0.4
6.483e-01,-24,-12,-4,4.47035e-08,3.57628e-09,0.08,1.78814e-08,0.4
6.485e-01,-32,-52,-2,-6,3.57628e-09,-0.08,1.78814e-08,-0.4
6.488e-01,-40,-28,-2,4.47035e-08,3.57628e-09,0.08,1.78814e-08,0.4
6.490e-01,-50,-68,-2,-6,3.57628e-09,-0.08,1.78814e-08,-0.4
6.493e-01,-58,-46,-4,4.47035e-08,3.57628e-09,0.08,1.78814e-08,0.4
6.496e-01,-66,-80,-2,-6,3.57628e-09,-0.08,1.78814e-08,-0.4
6.498e-01,-72,-60,-2,4.47035e-08,3.57628e-09,0.08,-0.4,0.4
6.501e-01,-78,-92,-2,-6,3.57628e-09,-0.08,1.78814e-08,-0.4
6.503e-01,-84,-74,-2,4.47035e-08,3.57628e-09,0.08,-0.4,0.4
6.506e-01,-90,-102,-2,-6,3.57628e-09,-0.08,1.78814e-08,-0.4
6.508e-01,-96,-84,-2,4.47035e-08,3.57628e-09,0.08,1.78814e-08,0.4
6.511e-01,-98,-108,-4,-6,3.57628e-09,-0.08,-0.4,-0.4
6.514e-01,-102,-94,-2,4.47035e-08,3.57628e-09,0.08,-0.4,0.4
6.516e-01,-106,-114,-4,-6,3.57628e-09,-0.08,1.78814e-08,-0.8
6.519e-01,-108,-102,-2,4.47035e-08,3.57628e-09,0.08,1.78814e-08,0.4
6.521e-01,-112,-114,-2,-6,0.08,-0.08,1.78814e-08,-0.4
6.524e-01,-112,-106,-4,4.47035e-08,3.57628e-09,0.08,1.78814e-08,0.4
6.526e-01,-110,-114,-4,-6,3.57628e-09,-0.08,1.78814e-08,-0.8
6.529e-01,-108,-102,-4,4.47035e-08,3.57628e-09,0.08,1.78814e-08,0.4
6.531e-01,-106,-110,-2,-6,3.57628e-09,-0.08,1.78814e-08,-0.4
6.534e-01,-106,-96,-2,4.47035e-08,3.57628e-09,0.08,1.78814e-08,0.4
6.537e-01,-100,-104,-2,-6,3.57628e-09,-0.08,1.78814e-08,-0.4
6.539e-01,-96,-90,-2,4.47035e-08,0.08,0.08,1.78814e-08,0.4
6.542e-01,-94,-98,-2,-6,3.57628e-09,-0.08,1.78814e-08,-0.4
6.544e-01,-92,-82,-4,4.47035e-08,3.57628e-09,0.08,1.78814e-08,0.4
6.547e-01,-84,-90,-2,-6,3.57628e-09,-0.08,1.78814e-08,-0.4
6.549e-01,-82,-72,-4,4.47035e-08,0.08,0.08,1.78814e-08,0.4
6.552e-01,-74,-78,-2,-6,3.57628e-09,-0.08,1.78814e-08,-0.4
6.554e-01,-70,-58,-4,4.47035e-08,3.57628e-09,0.08,-0.4,0.4
6.557e-01,-62,-66,-2,-6,3.57628e-09,-0.08,1.78814e-08,-0.4
6.560e-01,-52,-42,-2,4.47035e-08,3.57628e-09,0.08,1.78814e-08,0.4
6.562e-01,-44,-48,-2,-6,3.57628e-09,-0.08,1.78814e-08,-0.4
6.565e-01,-36,-24,-2,4.47035e-08,3.57628e-09,0.08,1.78814e-08,0.4
6.567e-01,-24,-30,-2,-6,3.57628e-09,-0.08,1.78814e-08,-0.4
6.570e-01,-18,-6,-4,4.47035e-08,3.57628e-09,0.08,-0.4,0.4
6.572e-01,-8,-14,-2,-6,3.57628e-09,-0.08,1.78814e-08,-0.4
6.575e-01,-2,8,-2,4.47035e-08,3.57628e-09,0.08,-0.4,0.4
6.578e-01,6,2,-2,-6,3.57628e-09,-0.08,-0.4,-0.8
6.580e-01,14,26,-4,4.47035e-08,3.57628e-09,0.08,-0.4,0.4
6.583e-01,22,18,-2,-6,3.57628e-09,-0.08,1.78814e-08,-0.8
6.585e-01,30,42,-2,4.47035e-08,3.57628e-09,0.08,-0.4,0.4
6.588e-01,40,36,-2,-6,3.57628e-09,-0.08,-0.4,-0.4
6.590e-01,50,58,-2,4.47035e-08,3.57628e-09,0.08,1.78814e-08,0.4
6.593e-01,58,52,-2,-6,3.57628e-09,-0.08,-0.4,-0.4
6.595e-01,64,72,-2,4.47035e-08,3.57628e-09,0.08,1.78814e-08,0.4
6.598e-01,72,66,-4,-6,3.57628e-09,-0.08,1.78814e-08,-0.4
6.601e-01,78,86,-2,4.47035e-08,3.57628e-09,0.08,1.78814e-08,0.4
6.603e-01,82,78,-2,-6,3.57628e-09,-0.08,1.78814e-08,-0.4
6.606e-01,88,96,-2,4.47035e-08,3.57628e-09,0.08,1.78814e-08,0.4
6.608e-01,94,88,-2,-6,3.57628e-09,-0.08,1.78814e-08,-0.4
6.611e-01,96,104,-2,4.47035e-08,3.57628e-09,0.08,-0.4,0.4
6.613e-01,100,96,-2,-6,3.57628e-09,-0.08,1.78814e-08,-0.8
6.616e-01,104,110,-2,4.47035e-08,3.57628e-09,0.08,1.78814e-08,0.4
6.618e-01,106,102,-4,-6,3.57628e-09,-0.08,-0.4,-0.8
6.621e-01,108,114,-2,4.47035e-08,3.57628e-09,0.08,1.78814e-08,0.4
6.624e-01,110,104,-4,-6,3.57628e-09,-0.08,1.78814e-08,-0.8
6.626e-01,108,114,-2,4.47035e-08,3.57628e-09,0.08,1.78814e-08,0.4
6.629e-01,108,100,-2,-4,3.57628e-09,-0.08,1.78814e-08,-0.4
6.631e-01,106,110,-2,4.47035e-08,3.57628e-09,0.08,1.78814e-08,0.4
6.634e-01,102,94,-2,-6,0.08,-0.08,1.78814e-08,-0.4
6.636e-01,102,106,-2,4.47035e-08,3.57628e-09,0.08,1.78814e-08,0.4
6.639e-01,96,86,-2,-4,3.57628e-09,-0.08,1.78814e-08,-0.4
6.642e-01,92,100,-4,4.47035e-08,3.57628e-09,0.08,1.78814e-08,0.4
6.644e-01,88,76,-2,-6,3.57628e-09,-0.08,1.78814e-08,-0.4
6.647e-01,84,92,-4,4.47035e-08,3.57628e-09,0.08,1.78814e-08,0.4
6.649e-01,82,66,-2,-6,3.57628e-09,-0.08,1.78814e-08,-0.4
6.652e-01,74,84,-2,4.47035e-08,3.57628e-09,0.08,-0.4,0.4
6.654e-01,70,50,-2,-6,3.57628e-09,-0.08,-0.4,-0.4
6.657e-01,62,72,-2,4.47035e-08,3.57628e-09,0.08,1.78814e-08,0.4
6.659e-01,50,32,-2,-4,3.57628e-09,-0.08,1.78814e-08,-0.4
6.662e-01,44,56,-2,4.47035e-08,3.57628e-09,0.08,1.78814e-08,0.4
6.665e-01,34,14,-2,-4,3.57628e-09,-0.08,-0.4,-0.4
6.667e-01,26,38,-2,4.47035e-08,3.57628e-09,0.08,1.78814e-08,0.4
6.670e-01,16,-2,-4,-6,3.57628e-09,-0.08,1.78814e-08,-0.4
6.672e-01,8,20,-2,4.47035e-08,3.57628e-09,0.08,1.78814e-08,0.4
6.675e-01,4.47035e-08,-18,-2,-4,3.57628e-09,-0.08,-0.4,-0.4
