Model,DPO2014B
Firmware Version,1.52

Point Format,Y,,,,,,,
Horizontal Units,S,,,,,,,
Horizontal Scale,0.1,,,,,,,
Sample Interval,0.000192012,,,,,,,
Filter Frequency,1e+08,,,,,,,
Record Length,5207,,,,,,,
Gating,0.0% to 100.0%,,0.0% to 100.0%,,0.0% to 100.0%,,0.0% to 100.0%,
3.381e-01,36,42,18,20,3.2,4.4,-2.4,-1.6
3.382e-01,38,34,18,16,2.4,0.8,-2,-2.4
3.384e-01,40,46,20,22,2,2.8,-0.8,0.4
3.386e-01,40,38,20,18,1.2,-0.8,1.78814e-08,-0.4
3.388e-01,44,50,20,24,0.4,1.6,0.8,2.4
3.390e-01,46,42,20,20,1.78814e-08,-2,1.6,1.6
3.392e-01,46,52,24,26,-1.2,1.78814e-08,2.8,4
3.394e-01,52,46,24,22,-1.6,-3.6,3.6,3.2
3.396e-01,50,56,24,28,-2.4,-1.2,4.8,6
3.398e-01,52,50,26,22,-3.2,-4.8,5.6,5.2
3.400e-01,52,58,26,28,-4,-2.8,6.4,7.6
3.402e-01,56,52,26,24,-4,-6,7.2,6.8
3.404e-01,56,60,28,30,-5.2,-4,8,9.2
3.405e-01,58,52,28,24,-5.2,-7.2,8.8,8.4
3.407e-01,56,60,28,30,-6.4,-5.2,9.6,10.8
3.409e-01,54,50,26,24,-6.8,-8.4,10,10
3.411e-01,56,60,28,30,-7.2,-6.4,11.2,12
3.413e-01,54,50,28,22,-8,-9.6,11.6,11.2
3.415e-01,54,58,26,28,-8.4,-7.6,12.4,13.2
3.417e-01,52,46,26,22,-8.8,-10.4,12.8,12.4
3.419e-01,50,56,24,28,-9.2,-8.4,13.2,14
3.421e-01,52,44,24,20,-9.6,-11.2,13.6,13.2
3.423e-01,48,54,24,26,-10,-9.2,14,14.8
3.425e-01,48,40,22,18,-10.4,-11.6,14.4,14
3.427e-01,46,52,22,24,-10.8,-10,14.8,15.6
3.429e-01,46,36,20,16,-10.8,-12,15.2,14.8
3.430e-01,40,48,20,24,-11.2,-10.4,15.6,16
3.432e-01,40,32,20,14,-11.6,-12,15.6,15.2
3.434e-01,38,44,18,20,-11.6,-10.8,16,16.4
3.436e-01,36,26,16,12,-11.6,-12.4,16,15.2
3.438e-01,32,40,14,18,-11.2,-11.2,16,16.4
3.440e-01,30,20,14,8,-11.6,-12.4,16,15.2
3.442e-01,28,34,12,16,-11.6,-11.2,16,16.4
3.444e-01,22,12,10,4,-11.6,-12,15.6,14.4
3.446e-01,18,28,8,12,-11.2,-10.8,15.2,16
3.448e-01,16,4,6,4.47035e-08,-11.2,-11.6,14.8,13.6
3.450e-01,12,20,4,8,-10.8,-10,14.8,15.6
3.452e-01,8,-2,2,-2,-10.8,-11.2,14,12.8
3.453e-01,6,12,4.47035e-08,4,-10.4,-9.6,13.6,14.8
3.455e-01,2,-8,4.47035e-08,-6,-9.6,-10.8,13.2,11.6
3.457e-01,-2,6,-4,2,-9.6,-8.8,12.4,13.6
3.459e-01,-4,-14,-4,-10,-9.2,-9.6,12,10
3.461e-01,-6,4.47035e-08,-6,-2,-8.8,-7.6,11.2,12.4
3.463e-01,-10,-20,-6,-12,-8.4,-8.8,10.4,8.4
3.465e-01,-16,-6,-10,-6,-7.6,-6.8,9.6,10.8
3.467e-01,-16,-26,-10,-16,-7.2,-7.6,9.2,6.8
3.469e-01,-20,-14,-12,-8,-6.4,-5.6,8,9.2
3.471e-01,-24,-32,-14,-18,-6,-6.8,7.6,5.2
3.473e-01,-26,-20,-16,-12,-5.6,-4.4,6.4,7.6
3.475e-01,-28,-38,-16,-22,-4.8,-5.6,5.6,3.2
3.477e-01,-32,-26,-18,-14,-4,-3.2,4.4,6
3.478e-01,-36,-42,-20,-24,-3.6,-4,3.6,1.2
3.480e-01,-36,-30,-22,-18,-3.2,-2,2.8,4
3.482e-01,-38,-48,-22,-26,-2.4,-2.8,1.6,-0.4
3.484e-01,-42,-36,-24,-20,-1.6,-0.8,0.8,2
3.486e-01,-44,-50,-24,-28,-0.8,-1.6,-0.4,-2.4
3.488e-01,-46,-40,-24,-22,-0.4,0.8,-1.2,0.4
3.490e-01,-48,-54,-26,-30,0.4,1.78814e-08,-2,-4
3.492e-01,-50,-44,-28,-24,1.2,2,-2.8,-1.6
3.494e-01,-50,-58,-28,-32,2,1.2,-4,-6
3.496e-01,-54,-46,-28,-26,2.4,3.6,-4.8,-3.2
3.498e-01,-54,-60,-30,-34,3.2,2.8,-5.6,-7.6
3.500e-01,-56,-50,-30,-28,4,5.2,-6,-5.2
3.501e-01,-56,-62,-30,-34,4.4,4,-7.2,-9.2
3.503e-01,-58,-52,-32,-28,5.2,6.4,-8,-6.8
3.505e-01,-58,-62,-32,-34,6,5.2,-8.8,-10.8
3.507e-01,-58,-52,-32,-28,6.4,7.6,-9.6,-8.4
3.509e-01,-58,-62,-30,-34,7.2,6.4,-10.4,-12
3.511e-01,-56,-52,-30,-28,7.6,8.8,-10.8,-10
3.513e-01,-54,-60,-30,-32,8.4,7.2,-11.6,-13.2
3.515e-01,-56,-50,-30,-26,8.8,9.6,-12,-11.2
3.517e-01,-56,-58,-30,-32,9.2,8.4,-12.8,-14
3.519e-01,-52,-48,-28,-26,9.6,10.4,-13.2,-12.4
3.521e-01,-52,-56,-28,-30,10,9.2,-13.6,-14.8
3.523e-01,-50,-46,-28,-24,10.4,11.2,-14,-13.2
3.525e-01,-50,-52,-26,-28,10.8,10,-14.4,-15.6
3.526e-01,-48,-42,-26,-22,11.2,11.6,-14.8,-14
3.528e-01,-46,-50,-24,-28,11.2,10.4,-15.2,-16
3.530e-01,-46,-38,-24,-20,11.6,12,-15.2,-14.8
3.532e-01,-42,-46,-22,-26,11.6,10.8,-15.6,-16.4
3.534e-01,-40,-34,-22,-18,12,12.4,-15.6,-15.2
3.536e-01,-38,-42,-20,-24,12,11.2,-15.6,-16.4
3.538e-01,-36,-28,-20,-16,12,12.8,-16,-15.2
3.540e-01,-32,-36,-16,-20,12,11.2,-16,-16.4
3.542e-01,-30,-22,-16,-12,12,12.8,-16,-15.2
3.544e-01,-26,-28,-14,-16,12,10.8,-15.6,-16
3.546e-01,-20,-14,-12,-8,12,12.4,-15.6,-14.8
3.548e-01,-16,-20,-10,-12,11.6,10.4,-15.2,-15.6
3.549e-01,-14,-8,-8,-4,11.6,12,-14.4,-13.6
3.551e-01,-10,-14,-6,-8,11.2,9.6,-14.4,-14.8
3.553e-01,-8,-2,-4,-2,10.8,11.6,-13.6,-12.8
3.555e-01,-4,-8,-4,-6,10.4,8.8,-13.2,-13.6
3.557e-01,4.47035e-08,6,-2,2,10,10.8,-12.4,-11.6
3.559e-01,2,-2,4.47035e-08,-2,9.6,8,-12,-12.4
3.561e-01,4,12,2,6,9.2,10,-11.2,-10
3.563e-01,10,4,2,4.47035e-08,8.8,6.8,-10.8,-11.2
3.565e-01,12,18,6,8,8,9.2,-10,-8.4
3.567e-01,14,12,6,4,7.6,5.6,-9.2,-9.6
3.569e-01,18,24,8,12,7.2,8,-8.4,-6.8
3.571e-01,20,16,10,6,6.4,4.8,-7.6,-7.6
3.573e-01,24,30,12,14,6,6.8,-6.4,-5.2
3.574e-01,26,24,12,10,5.6,3.6,-5.6,-6
3.576e-01,30,36,14,18,4.8,5.6,-4.8,-3.6
3.578e-01,30,28,16,14,4,2.4,-3.6,-4.4
3.580e-01,36,40,16,20,3.2,4.4,-2.8,-1.6
3.582e-01,36,34,18,16,2.4,0.8,-2,-2.4
3.584e-01,40,46,20,22,2,3.2,-1.2,0.4
3.586e-01,42,38,20,18,1.2,-0.4,-0.4,-0.4
3.588e-01,44,48,20,24,0.8,1.6,0.8,2
3.590e-01,46,42,22,20,1.78814e-08,-2,1.6,1.2
3.592e-01,48,52,22,26,-0.8,0.4,2.8,4
3.594e-01,50,46,24,22,-1.6,-3.2,3.6,3.2
3.596e-01,50,56,24,28,-2,-1.2,4.4,5.6
3.597e-01,52,48,26,22,-2.8,-4.8,5.2,4.8
3.599e-01,54,58,26,28,-3.6,-2.4,6.4,7.2
3.601e-01,54,52,28,24,-4,-6,6.8,6.4
3.603e-01,54,60,28,30,-4.8,-3.6,7.6,9.2
3.605e-01,54,52,28,24,-5.6,-7.2,8.4,8.4
3.607e-01,58,60,28,30,-6.4,-5.2,9.6,10.4
3.609e-01,56,50,28,24,-6.8,-8.4,10,9.6
3.611e-01,56,60,28,30,-7.2,-6.4,10.8,12
3.613e-01,54,50,26,22,-7.6,-9.2,11.6,11.2
3.615e-01,54,58,26,30,-8,-7.2,12,13.2
3.617e-01,52,48,24,22,-8.8,-10.4,12.4,12.4
3.619e-01,50,56,24,28,-9.2,-8.4,13.2,14
3.621e-01,50,44,24,20,-9.6,-10.8,13.6,13.2
3.622e-01,50,54,24,26,-10,-9.2,14.4,14.8
3.624e-01,48,42,24,18,-10.4,-11.6,14.4,14
3.626e-01,48,52,22,24,-10.8,-10,14.8,15.6
3.628e-01,46,38,22,16,-10.8,-12,15.2,14.8
3.630e-01,44,48,20,24,-11.2,-10.4,15.6,16
3.632e-01,42,34,18,14,-11.2,-12.4,15.6,15.2
3.634e-01,36,44,18,20,-11.6,-10.8,15.6,16.4
3.636e-01,36,28,18,12,-11.6,-12.4,15.6,15.6
3.638e-01,34,40,16,18,-11.6,-11.2,16,16.4
3.640e-01,32,20,12,8,-11.6,-12.4,16,15.2
3.642e-01,26,34,12,16,-11.6,-11.2,16,16.4
3.644e-01,24,14,8,4,-11.6,-12.4,16,14.8
3.645e-01,18,28,8,12,-11.6,-10.8,15.6,16
3.647e-01,16,6,6,4.47035e-08,-11.2,-12,15.2,14
3.649e-01,12,20,4,8,-11.2,-10,14.8,15.6
3.651e-01,10,4.47035e-08,2,-2,-10.8,-11.2,14,12.8
3.653e-01,6,12,2,4,-10,-9.6,14,14.8
3.655e-01,2,-6,4.47035e-08,-6,-10,-10.8,13.2,11.6
3.657e-01,4.47035e-08,6,-4,2,-9.6,-8.8,12.8,13.6
3.659e-01,-6,-12,-4,-8,-9.2,-10,12,10.4
3.661e-01,-8,4.47035e-08,-6,-2,-8.8,-8,11.2,12.4
3.663e-01,-8,-20,-8,-12,-8.4,-8.8,10.8,8.8
3.665e-01,-12,-6,-8,-4,-7.6,-6.8,10,11.2
3.667e-01,-16,-26,-10,-16,-7.2,-8,8.8,7.2
3.669e-01,-18,-12,-12,-8,-6.8,-6,8,9.6
3.670e-01,-22,-32,-14,-18,-6.4,-6.8,7.6,5.2
3.672e-01,-26,-18,-14,-12,-5.6,-4.4,6.4,8
3.674e-01,-30,-38,-16,-22,-5.2,-5.6,6,3.6
3.676e-01,-32,-24,-18,-14,-4.4,-3.6,4.8,6
3.678e-01,-34,-42,-18,-24,-3.6,-4,4,1.6
3.680e-01,-36,-30,-20,-18,-2.8,-2,2.8,4.4
3.682e-01,-40,-48,-22,-26,-2.4,-2.8,2,-0.4
3.684e-01,-42,-36,-22,-20,-2,-0.8,1.2,2.4
3.686e-01,-42,-50,-24,-28,-1.2,-1.6,1.78814e-08,-2
3.688e-01,-44,-40,-26,-22,-0.8,0.4,-1.2,0.4
3.690e-01,-48,-54,-26,-30,0.4,1.78814e-08,-2,-4
3.692e-01,-50,-44,-26,-24,0.8,2,-2.8,-1.6
3.693e-01,-52,-56,-28,-32,1.2,1.2,-3.6,-5.6
3.695e-01,-54,-46,-28,-26,2,3.6,-4.4,-3.2
3.697e-01,-54,-60,-30,-32,2.8,2.4,-5.2,-7.2
3.699e-01,-56,-50,-30,-26,3.6,4.8,-6.4,-4.8
3.701e-01,-56,-62,-30,-34,4.4,4,-7.2,-8.8
3.703e-01,-58,-52,-32,-28,5.2,6,-7.6,-6.4
3.705e-01,-58,-62,-30,-34,6,5.2,-8.8,-10.4
3.707e-01,-58,-54,-32,-28,6.4,7.2,-9.2,-8
3.709e-01,-58,-60,-30,-34,6.8,6.4,-10,-11.6
3.711e-01,-56,-52,-30,-28,7.6,8.4,-10.8,-9.6
3.713e-01,-56,-60,-32,-32,8,7.2,-11.6,-12.8
3.715e-01,-56,-50,-30,-28,8.8,9.6,-12,-11.2
3.717e-01,-54,-58,-30,-32,9.2,8.4,-12.8,-14
3.718e-01,-54,-48,-30,-26,9.6,10.4,-13.2,-12
3.720e-01,-54,-56,-28,-30,10,9.2,-13.6,-14.8
3.722e-01,-52,-46,-28,-24,10.4,11.2,-14,-13.2
3.724e-01,-50,-52,-26,-28,10.8,10,-14.4,-15.6
3.726e-01,-48,-42,-26,-22,11.2,12,-14.8,-14
3.728e-01,-48,-50,-26,-28,11.2,10.4,-14.8,-16
3.730e-01,-44,-38,-24,-20,11.6,12.4,-15.6,-14.4
3.732e-01,-42,-46,-22,-26,11.6,10.8,-15.6,-16.4
3.734e-01,-42,-34,-22,-18,12,12.4,-15.6,-15.2
3.736e-01,-40,-42,-22,-24,12.4,11.2,-16,-16.4
3.738e-01,-36,-30,-18,-16,12,12.4,-16,-15.2
3.740e-01,-32,-36,-18,-20,12,11.2,-16,-16.4
3.741e-01,-28,-22,-16,-12,12,12.4,-16,-15.2
3.743e-01,-24,-28,-14,-16,12.4,10.8,-15.6,-16
3.745e-01,-24,-16,-12,-8,12,12.4,-15.6,-14.8
3.747e-01,-18,-22,-10,-12,11.6,10.4,-15.2,-15.6
3.749e-01,-14,-8,-8,-4,11.6,12,-14.4,-14
3.751e-01,-10,-14,-6,-8,11.2,9.6,-14.4,-14.8
3.753e-01,-8,-2,-4,-2,10.8,11.6,-13.6,-12.8
3.755e-01,-6,-8,-4,-6,10.4,8.8,-13.2,-13.6
3.757e-01,4.47035e-08,4,-2,2,10,10.8,-12.8,-11.6
3.759e-01,-2,-2,4.47035e-08,-2,9.6,8,-12.4,-12.4
3.761e-01,4,10,2,4,9.2,10,-11.2,-10.4
3.763e-01,8,4,4,4.47035e-08,8.8,6.8,-10.8,-11.2
3.765e-01,10,18,4,8,8.4,9.2,-10,-8.8
3.766e-01,14,10,6,4,7.6,6,-9.2,-9.6
3.768e-01,16,24,8,12,7.2,8.4,-8.4,-7.2
3.770e-01,20,16,10,6,6.4,4.8,-7.6,-8
3.772e-01,24,30,10,14,6,7.2,-6.8,-5.6
3.774e-01,26,22,12,10,5.2,3.6,-6,-6.4
3.776e-01,28,34,14,18,4.8,6,-5.2,-3.6
3.778e-01,30,28,16,12,4,2.4,-4,-4.4
3.780e-01,36,40,16,20,3.6,4.4,-3.2,-1.6
3.782e-01,36,34,18,16,2.8,1.2,-2,-2.4
3.784e-01,38,44,20,22,2,3.2,-1.2,1.78814e-08
3.786e-01,40,38,20,18,1.6,-0.4,-0.4,-0.8
3.788e-01,44,48,22,24,0.8,1.6,0.8,2
3.789e-01,44,42,20,20,1.78814e-08,-1.6,1.2,1.2
3.791e-01,48,52,24,26,-0.8,0.4,2.4,3.6
3.793e-01,50,46,24,22,-1.2,-3.2,3.2,2.8
3.795e-01,50,56,26,28,-2.4,-0.8,4.4,5.6
3.797e-01,52,48,26,22,-2.8,-4.4,5.2,4.8
3.799e-01,54,58,26,28,-3.6,-2.4,6,7.2
3.801e-01,52,52,28,24,-4,-6,6.8,6.4
3.803e-01,54,60,28,30,-4.8,-3.6,7.6,8.8
3.805e-01,56,52,28,24,-5.6,-7.2,8.4,8
3.807e-01,56,60,28,30,-6,-4.8,9.2,10.4
3.809e-01,54,52,26,24,-6.8,-8.4,10,9.6
3.811e-01,54,60,28,30,-7.2,-6,10.8,11.6
3.813e-01,56,50,26,22,-7.6,-9.2,11.2,10.8
3.814e-01,52,58,26,30,-8.4,-7.2,12,12.8
3.816e-01,52,48,26,22,-8.8,-10,12.4,12
3.818e-01,52,56,24,28,-9.2,-8.4,12.8,14
3.820e-01,50,44,24,20,-9.6,-10.8,13.6,13.2
3.822e-01,48,54,24,26,-9.6,-9.2,14,14.8
3.824e-01,46,42,24,18,-10.4,-11.6,14.4,14
3.826e-01,48,52,22,26,-10.8,-10,14.8,15.6
3.828e-01,46,36,22,16,-10.8,-12,15.2,14.4
3.830e-01,44,48,20,24,-11.2,-10.4,15.2,16
3.832e-01,40,34,20,14,-11.2,-12,15.6,14.8
3.834e-01,38,44,18,22,-11.2,-10.8,15.6,16.4
3.836e-01,36,28,18,12,-11.2,-12.4,16,15.2
3.837e-01,34,40,16,20,-11.6,-11.2,16,16.4
3.839e-01,30,20,14,8,-11.6,-12.4,16,15.2
3.841e-01,26,34,12,16,-11.6,-11.2,16,16.4
3.843e-01,24,14,10,4,-11.6,-12,15.6,14.8
3.845e-01,20,28,10,12,-11.2,-10.8,15.6,16
3.847e-01,16,6,6,2,-11.2,-12,15.2,14
3.849e-01,14,20,6,8,-11.2,-10.4,14.8,15.6
3.851e-01,10,4.47035e-08,4,-2,-10.8,-11.6,14.4,12.8
3.853e-01,6,14,2,6,-10.4,-9.6,14,14.8
3.855e-01,2,-6,4.47035e-08,-6,-10,-10.8,13.2,11.6
3.857e-01,4.47035e-08,6,-2,2,-9.6,-8.8,12.8,13.6
3.859e-01,-4,-12,-4,-8,-9.6,-10,12,10.4
3.861e-01,-6,4.47035e-08,-6,-2,-8.8,-8,11.2,12.4
3.862e-01,-8,-18,-6,-12,-8.4,-8.8,10.8,8.8
3.864e-01,-14,-6,-8,-4,-8,-6.8,10,11.2
3.866e-01,-16,-26,-10,-16,-7.2,-8,9.2,7.2
3.868e-01,-18,-12,-12,-8,-6.8,-6,8.4,9.6
3.870e-01,-22,-32,-14,-18,-6.4,-6.8,7.6,5.6
3.872e-01,-24,-18,-14,-10,-6,-4.8,6.8,8
3.874e-01,-28,-36,-16,-20,-5.2,-5.6,6,3.6
3.876e-01,-32,-24,-18,-14,-4.4,-3.6,4.8,6.4
3.878e-01,-34,-42,-18,-24,-4,-4.4,4,1.6
3.880e-01,-36,-30,-20,-16,-3.2,-2.4,3.2,4.4
3.882e-01,-38,-46,-20,-26,-2.8,-3.2,2,1.78814e-08
3.884e-01,-40,-34,-22,-20,-2,-0.8,1.2,2.8
3.885e-01,-44,-50,-24,-28,-1.2,-1.6,1.78814e-08,-2
3.887e-01,-44,-40,-26,-22,-0.8,0.4,-0.8,0.4
3.889e-01,-48,-54,-26,-30,1.78814e-08,-0.4,-1.6,-3.6
3.891e-01,-48,-42,-28,-24,0.8,2,-2.4,-1.2
3.893e-01,-50,-56,-26,-32,1.6,1.2,-3.2,-5.6
3.895e-01,-52,-46,-28,-26,2,3.2,-4.4,-2.8
3.897e-01,-52,-60,-30,-32,2.8,2.4,-5.2,-7.2
3.899e-01,-54,-50,-28,-26,3.6,4.8,-6,-4.8
3.901e-01,-56,-60,-30,-34,4.4,3.6,-6.8,-8.8
3.903e-01,-58,-52,-30,-28,5.2,6,-7.6,-6.4
3.905e-01,-58,-62,-32,-34,5.6,4.8,-8.4,-10.4
3.907e-01,-58,-54,-32,-28,6.4,7.2,-9.6,-8
3.909e-01,-58,-60,-32,-34,6.8,6,-10,-11.6
3.910e-01,-56,-52,-32,-28,7.2,8.4,-10.4,-9.6
3.912e-01,-56,-60,-30,-34,8,7.2,-11.2,-12.8
3.914e-01,-56,-50,-30,-28,8.8,9.6,-12,-10.8
3.916e-01,-56,-58,-30,-32,8.8,8.4,-12.4,-14
3.918e-01,-54,-48,-30,-26,9.6,10.4,-12.8,-12
3.920e-01,-52,-56,-28,-30,10,9.2,-13.6,-14.8
3.922e-01,-52,-46,-26,-24,10.4,11.2,-14,-13.2
3.924e-01,-50,-54,-28,-30,10.8,10,-14,-15.2
3.926e-01,-48,-44,-26,-24,11.2,11.6,-14.4,-14
3.928e-01,-48,-50,-24,-28,11.2,10.4,-15.2,-16
3.930e-01,-46,-40,-24,-22,11.6,12,-15.2,-14.4
3.932e-01,-44,-46,-22,-26,12,10.8,-15.6,-16.4
3.934e-01,-40,-34,-22,-18,12,12.4,-15.6,-15.2
3.935e-01,-40,-42,-22,-24,12,11.2,-15.6,-16.4
3.937e-01,-38,-30,-20,-16,12,12.4,-16,-15.2
3.939e-01,-34,-38,-18,-20,12.4,11.2,-16,-16.4
3.941e-01,-30,-24,-16,-12,12,12.8,-16,-15.2
3.943e-01,-26,-30,-14,-16,12,10.8,-15.6,-16
3.945e-01,-24,-16,-12,-8,12,12.4,-15.6,-14.8
3.947e-01,-20,-22,-10,-14,11.6,10.4,-15.2,-15.6
3.949e-01,-14,-8,-10,-6,11.6,12,-14.8,-14
3.951e-01,-12,-16,-8,-10,11.2,10,-14.4,-14.8
3.953e-01,-8,-2,-6,-2,11.2,11.6,-14,-12.8
3.955e-01,-6,-8,-4,-6,10.4,8.8,-13.2,-14
3.957e-01,-2,4,-2,2,10,11.2,-12.8,-11.6
3.958e-01,2,-2,4.47035e-08,-2,10,8,-12.4,-12.4
3.960e-01,4,12,2,4,9.6,10.4,-11.6,-10.4
3.962e-01,6,4,4,4.47035e-08,8.8,7.2,-10.8,-11.2
3.964e-01,8,16,4,8,8.4,9.2,-10.4,-9.2
3.966e-01,14,10,6,4,7.6,6,-9.2,-9.6
3.968e-01,16,24,8,10,7.2,8.4,-8.4,-7.2
3.970e-01,20,16,8,6,6.8,4.8,-7.6,-8
3.972e-01,24,30,10,14,6,7.2,-6.8,-5.6
3.974e-01,24,22,14,10,5.6,3.6,-6,-6.4
3.976e-01,30,34,12,18,4.8,6,-4.8,-4
3.978e-01,32,28,16,12,4.4,2.4,-4.4,-4.8
3.980e-01,32,40,16,20,3.6,4.8,-3.2,-2
3.982e-01,36,32,18,14,2.8,1.2,-2.4,-2.8
3.983e-01,38,44,18,22,2.4,3.2,-1.6,1.78814e-08
3.985e-01,42,38,20,18,1.6,-0.4,-0.4,-1.2
3.987e-01,44,48,20,24,0.8,2,0.4,1.6
3.989e-01,44,42,22,20,1.78814e-08,-1.6,1.2,0.8
3.991e-01,46,52,24,26,-0.4,0.4,2.4,3.6
3.993e-01,48,44,24,22,-1.6,-2.8,3.2,2.8
3.995e-01,48,54,24,28,-2,-0.8,4,5.2
3.997e-01,52,48,26,22,-2.4,-4.4,4.8,4.4
3.999e-01,52,58,26,28,-3.6,-2.4,5.6,6.8
4.001e-01,54,52,28,24,-4,-6,6.4,6.4
4.003e-01,56,60,28,30,-4.8,-3.6,7.6,8.8
4.005e-01,56,52,28,24,-5.2,-6.8,8.4,8
4.006e-01,56,60,28,30,-6,-4.8,9.2,10
4.008e-01,56,52,28,24,-6.4,-8,9.6,9.6
4.010e-01,54,60,28,30,-7.2,-6,10.4,11.6
4.012e-01,56,50,26,24,-7.6,-9.2,11.2,10.8
4.014e-01,56,58,28,28,-8,-7.2,12,12.8
4.016e-01,54,48,26,22,-8.8,-10,12.4,12
4.018e-01,54,56,26,28,-9.2,-8,12.8,14
4.020e-01,52,44,26,20,-9.2,-10.8,13.6,13.2
4.022e-01,50,54,24,28,-10,-9.2,13.6,14.8
4.024e-01,48,42,24,20,-10,-11.2,14.4,14
4.026e-01,48,52,24,26,-10.4,-9.6,14.8,15.6
4.028e-01,46,38,20,18,-10.8,-12,14.8,14.4
4.030e-01,42,48,20,24,-11.2,-10.4,15.2,16
4.031e-01,40,34,20,16,-11.2,-12.4,15.6,14.8
4.033e-01,36,46,18,22,-11.6,-10.8,15.6,16.4
4.035e-01,36,28,16,12,-11.6,-12.4,16,15.2
4.037e-01,34,40,16,20,-11.6,-11.2,16,16.4
4.039e-01,32,22,14,8,-11.6,-12.4,15.6,15.2
4.041e-01,28,36,12,16,-11.6,-11.2,16,16.4
4.043e-01,24,14,10,6,-11.6,-12.4,16,14.8
4.045e-01,22,28,8,14,-11.6,-10.8,15.6,16
4.047e-01,16,8,8,2,-11.2,-12,15.2,14
4.049e-01,12,22,4,10,-11.2,-10.4,14.8,15.6
4.051e-01,10,4.47035e-08,4,-2,-10.8,-11.6,14.4,13.2
4.053e-01,6,14,2,6,-10.4,-9.6,14,14.8
4.054e-01,4,-6,4.47035e-08,-6,-10.4,-10.8,13.2,12
4.056e-01,2,8,-2,2,-9.6,-9.2,12.8,14
4.058e-01,-4,-12,-4,-8,-9.6,-10,12,10.4
4.060e-01,-4,2,-4,-2,-9.2,-8,11.6,12.8
4.062e-01,-8,-18,-6,-12,-8.4,-9.2,10.8,9.2
4.064e-01,-12,-6,-8,-4,-8,-7.2,10,11.2
4.066e-01,-14,-24,-10,-14,-7.6,-8,9.6,7.2
4.068e-01,-18,-12,-10,-8,-7.2,-6,8.8,10
4.070e-01,-22,-30,-14,-18,-6.4,-7.2,7.6,5.6
4.072e-01,-26,-18,-14,-10,-5.6,-4.8,6.8,8
4.074e-01,-28,-36,-16,-20,-5.2,-5.6,6,3.6
4.076e-01,-30,-24,-18,-14,-4.8,-3.6,5.2,6.4
4.078e-01,-34,-42,-20,-24,-4,-4.4,4.4,2
4.079e-01,-36,-30,-20,-16,-3.2,-2.4,3.2,4.8
4.081e-01,-38,-46,-22,-26,-2.8,-3.2,2,1.78814e-08
4.083e-01,-40,-34,-22,-20,-2,-1.2,1.2,2.8
4.085e-01,-42,-50,-24,-28,-1.2,-2,0.4,-2
4.087e-01,-44,-38,-26,-20,-0.8,0.4,-0.8,0.8
4.089e-01,-46,-52,-26,-30,1.78814e-08,-0.4,-1.6,-3.6
4.091e-01,-50,-42,-26,-24,0.8,1.6,-2.4,-1.2
4.093e-01,-50,-56,-26,-32,1.2,0.8,-3.2,-5.2
4.095e-01,-52,-46,-28,-26,2,3.2,-4,-2.8
4.097e-01,-52,-58,-30,-32,2.8,2.4,-4.8,-7.2
4.099e-01,-54,-48,-30,-26,3.6,4.4,-6,-4.4
4.101e-01,-56,-60,-30,-34,4,3.6,-6.4,-8.8
4.102e-01,-56,-52,-32,-28,4.8,6,-7.6,-6.4
4.104e-01,-58,-62,-32,-34,5.6,4.8,-8.4,-10
4.106e-01,-56,-54,-30,-28,6,7.2,-9.2,-7.6
4.108e-01,-58,-60,-30,-34,6.8,6,-9.6,-11.6
4.110e-01,-58,-52,-30,-28,7.2,8.4,-10.4,-9.2
4.112e-01,-58,-60,-30,-34,7.6,7.2,-11.2,-12.8
4.114e-01,-56,-50,-30,-28,8.4,9.2,-11.6,-10.8
4.116e-01,-54,-58,-28,-32,8.8,8,-12.4,-14
4.118e-01,-54,-48,-30,-26,9.6,10.4,-12.8,-12
4.120e-01,-52,-56,-30,-30,10,9.2,-13.2,-14.8
4.122e-01,-50,-46,-28,-24,10.4,11.2,-14,-12.8
4.124e-01,-50,-54,-26,-30,10.8,9.6,-14.4,-15.2
4.126e-01,-48,-44,-26,-24,11.2,11.6,-14.4,-13.6
4.127e-01,-48,-50,-26,-28,11.2,10.4,-14.8,-16
4.129e-01,-44,-40,-24,-22,11.6,12,-15.2,-14.4
4.131e-01,-44,-46,-24,-26,11.6,10.8,-15.6,-16.4
4.133e-01,-42,-36,-22,-20,12,12.4,-15.6,-15.2
4.135e-01,-40,-44,-22,-24,12,11.2,-16,-16.4
4.137e-01,-36,-30,-20,-16,12.4,12.8,-16,-15.2
4.139e-01,-34,-38,-20,-20,12,11.2,-15.6,-16.4
4.141e-01,-32,-24,-16,-12,12,12.4,-16,-15.2
4.143e-01,-28,-30,-14,-18,12,10.8,-15.6,-16
4.145e-01,-24,-16,-14,-10,12,12.4,-15.6,-14.8
4.147e-01,-20,-24,-12,-14,11.6,10.4,-15.2,-15.6
4.149e-01,-18,-10,-10,-6,11.6,12,-14.8,-14
4.150e-01,-14,-16,-8,-10,11.2,10,-14.4,-14.8
4.152e-01,-10,-2,-6,-2,11.2,12,-14,-13.2
4.154e-01,-6,-10,-4,-6,10.8,9.2,-13.6,-14
4.156e-01,-2,4,-2,2,10.4,11.2,-12.8,-12
4.158e-01,4.47035e-08,-2,4.47035e-08,-2,9.6,8.4,-12.4,-12.8
4.160e-01,4,10,2,4,9.6,10.4,-11.6,-10.8
