Model,DPO2014B
Firmware Version,1.52

Point Format,Y,,,,,,,
Horizontal Units,S,,,,,,,
Horizontal Scale,0.1,,,,,,,
Sample Interval,0.000192012,,,,,,,
Filter Frequency,1e+08,,,,,,,
Record Length,5207,,,,,,,
Gating,0.0% to 100.0%,,0.0% to 100.0%,,0.0% to 100.0%,,0.0% to 100.0%,
Probe Attenuation,100,,50,,10,,10,
Vertical Units,V,,V,,A,,A,
Vertical Offset,0,,0,,0,,0,
Vertical Scale,50,,50,,20,,10,
Label,,,,,,,,
TIME,CH1,CH1 Peak Detect,CH2,CH2 Peak Detect,CH3,CH3 Peak Detect,CH4,CH4 Peak Detect
5.712e-01,-2,2,-1,3,-13.6,-11.2,-1.4,-1
5.713e-01,-2,-6,-1,-5,-14.4,-16.8,-1.4,-2.2
5.715e-01,-1.3411e-07,2,-3,1,-15.2,-13.6,-1.4,-1
5.717e-01,-1.3411e-07,-6,-3,-5,-16,-18.4,-1.4,-2.2
5.719e-01,-2,2,-3,1,-16.8,-14.4,-1.4,-1
5.721e-01,-2,-6,-3,-5,-16.8,-19.2,-1.8,-2.2
5.723e-01,-2,2,-3,1,-17.6,-16,-1.4,-1
5.725e-01,-2,-6,-1,-5,-17.6,-20,-1.4,-2.2
5.727e-01,-2,2,-3,-1,-19.2,-17.6,-1.4,-1
5.729e-01,-2,-6,-3,-7,-19.2,-20.8,-1.4,-2.2
5.731e-01,-2,2,-3,-1,-19.2,-18.4,-1.8,-1
5.733e-01,-2,-6,-3,-7,-20,-21.6,-1.8,-2.2
5.735e-01,-2,2,-3,-1,-20,-18.4,-1.4,-1
5.736e-01,-2,-6,-5,-9,-20.8,-21.6,-1.8,-2.2
5.738e-01,-2,2,-5,-3,-20,-19.2,-1.4,-1
5.740e-01,-2,-6,-7,-9,-20,-21.6,-1.4,-2.2
5.742e-01,-2,2,-7,-3,-20,-18.4,-1.4,-1
5.744e-01,-2,-6,-5,-7,-20,-20.8,-1.4,-1.8
5.746e-01,-2,2,-5,-3,-19.2,-18.4,-1,-0.6
5.748e-01,-2,-6,-7,-9,-19.2,-20,-1,-1.8
5.750e-01,-1.3411e-07,2,-7,-3,-18.4,-16.8,-1,-0.6
5.752e-01,-2,-6,-7,-9,-17.6,-19.2,-1,-1.8
5.754e-01,-1.3411e-07,2,-7,-3,-17.6,-15.2,-1,-0.6
5.756e-01,-2,-6,-7,-9,-16.8,-17.6,-1,-1.4
5.758e-01,-2,2,-7,-3,-15.2,-13.6,-1,-0.2
5.760e-01,-2,-6,-7,-9,-14.4,-16,-0.6,-1.4
5.761e-01,-2,2,-7,-3,-13.6,-12,-0.6,-0.2
5.763e-01,-2,-6,-5,-9,-12.8,-14.4,-0.2,-1
5.765e-01,-2,2,-7,-3,-12,-9.6,-0.6,0.2
5.767e-01,-2,-6,-7,-9,-11.2,-12,-0.2,-1
5.769e-01,-2,2,-5,-3,-9.6,-8,-0.2,0.2
5.771e-01,-2,-6,-7,-9,-8.8,-10.4,-0.2,-0.6
5.773e-01,-2,2,-7,-3,-8,-5.6,-0.2,0.2
5.775e-01,-2,-6,-7,-9,-6.4,-8,-0.2,-0.6
5.777e-01,-2,2,-7,-5,-5.6,-3.2,0.2,0.6
5.779e-01,-2,-6,-7,-9,-4,-5.6,0.2,-0.2
5.781e-01,-2,2,-5,-3,-3.2,-0.8,0.2,1
5.783e-01,-2,-6,-7,-9,-1.6,-3.2,0.6,-0.2
5.785e-01,-2,2,-5,-3,-0.8,1.6,0.6,1
5.786e-01,-2,-6,-5,-7,0.8,-7.15256e-08,0.6,0.2
5.788e-01,-2,2,-5,-3,1.6,4,0.6,1.4
5.790e-01,-1.3411e-07,-6,-5,-7,3.2,2.4,0.6,0.2
5.792e-01,-4,2,-5,-3,4.8,6.4,1,1.4
5.794e-01,-2,-6,-5,-7,5.6,4.8,1,0.6
5.796e-01,-2,2,-3,-1,6.4,8.8,1,1.8
5.798e-01,-4,-6,-3,-7,8,7.2,1,0.6
5.800e-01,-2,2,-5,-1,8.8,10.4,1.4,1.8
5.802e-01,-4,-6,-3,-5,9.6,8.8,1.4,0.6
5.804e-01,-2,2,-3,-1,10.4,12.8,1.8,1.8
5.806e-01,-1.3411e-07,-6,-3,-5,12,11.2,1.4,1
5.808e-01,-2,2,-3,-1,12.8,15.2,1.4,2.2
5.809e-01,-2,-6,-3,-5,13.6,12.8,1.4,1
5.811e-01,-2,2,-3,1,15.2,16.8,1.8,2.2
5.813e-01,-2,-6,-3,-5,15.2,14.4,1.8,1.4
5.815e-01,-2,2,-1,1,16.8,18.4,1.8,2.2
5.817e-01,-4,-6,-1,-3,17.6,16,1.8,1.4
5.819e-01,-2,2,-1,1,18.4,19.2,1.8,2.2
5.821e-01,-2,-6,-1,-3,18.4,17.6,1.8,1.4
5.823e-01,-1.3411e-07,2,-1,1,19.2,20.8,1.8,2.2
5.825e-01,-1.3411e-07,-6,-1,-3,19.2,18.4,1.8,1.4
5.827e-01,-4,2,-1,3,20,21.6,1.8,2.2
5.829e-01,-2,-6,1,-3,20.8,19.2,1.8,1.4
5.831e-01,-2,2,1,3,20.8,22.4,1.8,2.2
5.833e-01,-2,-6,-1,-1,20.8,20,1.8,1.4
5.834e-01,-2,2,1,3,21.6,22.4,1.8,2.2
5.836e-01,-2,-6,1,-1,20.8,20,1.8,1.4
5.838e-01,-2,2,3,5,21.6,22.4,1.8,2.2
5.840e-01,-2,-6,1,1,21.6,20,1.8,1
5.842e-01,-2,2,3,5,21.6,22.4,1.8,2.2
5.844e-01,-2,-6,3,-1,20.8,19.2,1.8,1
5.846e-01,-4,2,3,5,20.8,22.4,1.4,2.2
5.848e-01,-1.3411e-07,-6,3,1,20.8,18.4,1.4,1
5.850e-01,-2,2,3,7,20,21.6,1.4,1.8
5.852e-01,-2,-6,3,1,19.2,16.8,1.4,0.6
5.854e-01,-2,2,5,7,18.4,20,1.4,1.8
5.856e-01,-2,-6,3,1,17.6,15.2,1.4,0.6
5.857e-01,-1.3411e-07,2,5,7,17.6,18.4,1,1.8
5.859e-01,-1.3411e-07,-6,3,1,16.8,13.6,1,0.2
5.861e-01,-2,2,3,5,15.2,17.6,1,1.4
5.863e-01,-2,-6,3,1,15.2,12,1,0.2
5.865e-01,-2,2,3,5,13.6,15.2,0.6,1.4
5.867e-01,-2,-6,3,1,12.8,9.6,0.6,0.2
5.869e-01,-2,2,3,5,12,13.6,0.6,1
5.871e-01,-2,-6,3,1,10.4,7.2,0.6,-0.2
5.873e-01,-2,2,3,7,9.6,11.2,0.2,1
5.875e-01,-2,-6,3,1,8,4.8,0.6,-0.6
5.877e-01,-2,2,3,7,6.4,8.8,0.2,0.6
5.879e-01,-2,-6,3,1,5.6,2.4,-0.2,-0.6
5.881e-01,-2,2,3,7,4.8,6.4,-0.2,0.6
5.882e-01,-2,-6,3,1,4,-7.15256e-08,-0.2,-1
5.884e-01,-2,2,3,5,2.4,4.8,-0.2,0.2
5.886e-01,-4,-6,3,-1,0.8,-2.4,-0.2,-1
5.888e-01,-2,2,3,5,-7.15256e-08,1.6,-0.2,0.2
5.890e-01,-2,-6,3,-1,-0.8,-4.8,-0.6,-1.4
5.892e-01,-2,2,3,5,-2.4,-7.15256e-08,-0.6,-0.2
5.894e-01,-2,-6,1,-1,-4,-7.2,-0.6,-1.4
5.896e-01,-2,2,1,3,-4.8,-3.2,-0.6,-0.2
5.898e-01,-1.3411e-07,-6,1,-3,-6.4,-9.6,-1,-1.8
5.900e-01,-2,2,1,3,-7.2,-4.8,-1,-0.6
5.902e-01,-2,-6,-1,-3,-8,-11.2,-1,-1.8
5.904e-01,-2,2,1,3,-9.6,-7.2,-1,-0.6
5.905e-01,-2,-6,1,-3,-10.4,-13.6,-1,-1.8
5.907e-01,-2,2,-1,3,-11.2,-9.6,-1,-0.6
5.909e-01,-2,-6,-1,-3,-12,-15.2,-1.4,-1.8
5.911e-01,-2,2,-1,3,-13.6,-11.2,-1.4,-1
5.913e-01,-2,-6,-1,-5,-14.4,-16.8,-1.4,-2.2
5.915e-01,-2,2,-3,1,-15.2,-13.6,-1.4,-1
5.917e-01,-2,-6,-3,-5,-15.2,-18.4,-1.4,-2.2
5.919e-01,-2,2,-3,1,-16.8,-14.4,-1.8,-1
5.921e-01,-2,-6,-3,-5,-16.8,-19.2,-1.4,-2.2
5.923e-01,-2,2,-1,1,-17.6,-16,-1.8,-1
5.925e-01,-2,-6,-3,-5,-17.6,-20,-1.4,-2.2
5.927e-01,-2,2,-3,-1,-19.2,-17.6,-1.8,-1
5.929e-01,-2,-6,-5,-7,-19.2,-20.8,-1.8,-2.2
5.930e-01,-2,2,-5,-1,-19.2,-17.6,-1.4,-1
5.932e-01,-1.3411e-07,-6,-3,-7,-19.2,-21.6,-1.8,-2.2
5.934e-01,-2,2,-5,-1,-19.2,-18.4,-1.4,-1
5.936e-01,-2,-6,-3,-7,-20,-21.6,-1.8,-2.2
5.938e-01,-2,2,-5,-1,-20,-19.2,-1.8,-1
5.940e-01,-2,-6,-5,-9,-20,-21.6,-1.4,-2.2
5.942e-01,-2,2,-7,-3,-20,-19.2,-1.4,-1
5.944e-01,-2,-6,-5,-7,-19.2,-20.8,-1.4,-1.8
5.946e-01,-1.3411e-07,2,-5,-3,-19.2,-18.4,-1.4,-0.6
5.948e-01,-2,-6,-5,-9,-19.2,-20,-1.4,-1.8
5.950e-01,-2,2,-7,-3,-18.4,-16.8,-1,-0.6
5.952e-01,-2,-6,-7,-9,-17.6,-19.2,-1,-1.8
5.953e-01,-2,2,-7,-3,-16.8,-16,-1,-0.6
5.955e-01,-1.3411e-07,-6,-7,-9,-16,-17.6,-1,-1.4
5.957e-01,-1.3411e-07,2,-5,-3,-16,-14.4,-1,-0.2
5.959e-01,-1.3411e-07,-6,-7,-9,-14.4,-16,-0.6,-1.4
5.961e-01,-2,2,-7,-3,-14.4,-12,-0.6,-0.2
5.963e-01,-2,-6,-5,-9,-12.8,-14.4,-0.6,-1
5.965e-01,-2,2,-7,-3,-12,-10.4,-0.6,-0.2
5.967e-01,-2,-6,-5,-9,-11.2,-12,-0.2,-1
5.969e-01,-2,2,-7,-3,-9.6,-8,-0.2,0.2
5.971e-01,-2,-6,-5,-9,-8.8,-10.4,-0.2,-0.6
5.973e-01,-2,2,-7,-3,-8,-5.6,-0.2,0.2
5.975e-01,-2,-6,-7,-9,-7.2,-8,-0.2,-0.6
5.977e-01,-2,2,-7,-3,-5.6,-4,0.2,0.6
5.978e-01,-2,-6,-7,-9,-4.8,-5.6,0.2,-0.2
5.980e-01,-2,2,-5,-3,-3.2,-1.6,0.2,1
5.982e-01,-2,-6,-7,-9,-1.6,-3.2,0.6,-0.2
5.984e-01,-4,2,-5,-3,-0.8,0.8,0.2,1
5.986e-01,-2,-6,-7,-7,-7.15256e-08,-0.8,0.6,0.2
5.988e-01,-2,2,-5,-3,1.6,4,0.6,1.4
5.990e-01,-2,-6,-7,-11,3.2,1.6,1,0.2
5.992e-01,-2,2,-5,-1,4,4.8,1,1.4
5.994e-01,-2,-6,-3,-39,4.8,3.2,1,0.2
5.996e-01,-2,2,-21,15,4.8,5.6,0.6,1.4
5.998e-01,-2,-6,-23,-41,4.8,1.6,0.6,0.2
6.000e-01,-2,2,-9,-3,4,5.6,0.6,1.4
6.001e-01,-2,-6,-9,-59,2.4,0.8,0.6,-0.6
6.003e-01,-2,2,-37,-3,2.4,4,0.2,1.4
6.005e-01,-1.3411e-07,-6,-19,-21,1.6,0.8,0.2,-0.2
6.007e-01,-2,2,-9,-3,2.4,3.2,0.2,0.6
6.009e-01,-2,-6,-7,-9,1.6,0.8,0.2,-0.2
6.011e-01,-2,2,-5,-1,2.4,3.2,0.6,0.6
6.013e-01,-2,-6,-5,-7,2.4,0.8,0.2,-0.2
6.015e-01,-4,2,-5,-1,1.6,3.2,0.2,0.6
6.017e-01,-2,-6,-5,-5,1.6,0.8,0.6,-0.2
6.019e-01,-1.3411e-07,2,-5,-1,2.4,3.2,0.2,0.6
6.021e-01,-4,-6,-3,-5,1.6,0.8,0.2,-0.2
6.023e-01,-2,2,-3,-1,1.6,3.2,0.2,0.6
6.025e-01,-2,-6,-5,-5,2.4,0.8,0.2,-0.6
6.026e-01,-2,2,-3,-1,2.4,3.2,0.2,0.6
6.028e-01,-4,-6,-3,-5,1.6,0.8,0.2,-0.2
6.030e-01,-2,2,-3,1,2.4,3.2,0.2,0.6
6.032e-01,-2,-6,-3,-5,1.6,0.8,0.2,-0.2
6.034e-01,-2,2,-3,1,2.4,3.2,0.2,0.6
6.036e-01,-2,-6,-3,-5,1.6,0.8,0.2,-0.2
6.038e-01,-2,2,-3,-1,1.6,3.2,0.2,0.6
6.040e-01,-4,-6,-3,-5,1.6,0.8,0.2,-0.2
6.042e-01,-2,2,-3,1,1.6,3.2,0.2,0.6
6.044e-01,-2,-6,-3,-5,2.4,0.8,0.2,-0.2
6.046e-01,-2,4,-3,-1,1.6,3.2,0.2,0.6
6.048e-01,-2,-6,-3,-5,1.6,0.8,0.2,-0.2
6.049e-01,-4,2,-3,-1,1.6,3.2,0.2,0.6
6.051e-01,-2,-6,-3,-5,2.4,0.8,0.2,-0.2
6.053e-01,-1.3411e-07,2,-3,-1,1.6,3.2,0.2,0.6
6.055e-01,-2,-6,-3,-5,1.6,0.8,0.2,-0.6
6.057e-01,-2,2,-3,1,1.6,3.2,0.2,0.6
6.059e-01,-2,-6,-3,-5,1.6,0.8,0.2,-0.2
6.061e-01,-2,2,-3,1,1.6,3.2,0.2,0.6
6.063e-01,-4,-6,-3,-5,1.6,0.8,0.2,-0.6
6.065e-01,-2,2,-3,-1,2.4,3.2,0.2,0.6
6.067e-01,-2,-6,-3,-5,1.6,0.8,-0.2,-0.6
6.069e-01,-2,2,-3,1,1.6,3.2,0.2,0.6
6.071e-01,-2,-6,-3,-5,1.6,0.8,0.2,-0.2
6.073e-01,-1.3411e-07,2,-3,-1,2.4,3.2,0.2,0.6
6.074e-01,-2,-6,-3,-5,2.4,0.8,0.2,-0.6
6.076e-01,-1.3411e-07,2,-3,1,1.6,3.2,0.2,0.6
6.078e-01,-2,-6,-1,-5,1.6,0.8,0.2,-0.6
6.080e-01,-1.3411e-07,2,-1,1,1.6,3.2,0.2,0.6
6.082e-01,-1.3411e-07,-6,-3,-5,1.6,0.8,0.2,-0.6
6.084e-01,-2,2,-3,1,2.4,3.2,0.2,0.6
6.086e-01,-2,-6,-3,-5,1.6,0.8,0.2,-0.2
6.088e-01,-2,2,-3,-1,1.6,2.4,0.2,0.6
6.090e-01,-1.3411e-07,-6,-1,-5,1.6,0.8,0.2,-0.6
6.092e-01,-2,2,-3,1,1.6,3.2,0.2,0.6
6.094e-01,-2,-6,-3,-5,1.6,0.8,0.2,-0.2
6.096e-01,-2,4,-3,1,2.4,3.2,0.2,0.6
6.097e-01,-2,-6,-3,-5,2.4,0.8,0.2,-0.2
6.099e-01,-2,2,-1,1,1.6,3.2,0.2,0.6
6.101e-01,-2,-6,-3,-5,1.6,0.8,0.2,-0.6
6.103e-01,-2,2,-3,1,1.6,3.2,0.2,0.6
6.105e-01,-1.3411e-07,-6,-3,-5,1.6,0.8,0.2,-0.2
6.107e-01,-2,2,-3,1,2.4,3.2,0.2,0.6
6.109e-01,-1.3411e-07,-6,-3,-5,1.6,0.8,0.2,-0.6
6.111e-01,-2,2,-3,1,2.4,2.4,0.2,0.6
6.113e-01,-2,-6,-3,-5,1.6,0.8,0.2,-0.6
6.115e-01,-2,2,-3,1,1.6,3.2,0.2,0.6
6.117e-01,-2,-6,-3,-5,1.6,0.8,-0.2,-0.2
6.119e-01,-2,2,-3,1,1.6,3.2,0.2,0.6
6.121e-01,-2,-6,-3,-5,1.6,0.8,0.2,-0.2
6.122e-01,-2,2,-3,1,1.6,3.2,0.2,0.6
6.124e-01,-2,-6,-3,-5,1.6,0.8,0.2,-0.2
6.126e-01,-2,2,-3,1,1.6,3.2,0.2,0.6
6.128e-01,-1.3411e-07,-6,-3,-5,1.6,0.8,0.2,-0.2
6.130e-01,-1.3411e-07,2,-3,1,1.6,2.4,0.2,0.6
6.132e-01,-2,-6,-1,-5,2.4,0.8,0.2,-0.6
6.134e-01,-2,2,-1,1,2.4,2.4,0.2,0.6
6.136e-01,-2,-6,-3,-5,1.6,0.8,0.2,-0.6
6.138e-01,-2,2,-1,1,1.6,2.4,0.2,0.6
6.140e-01,-2,-6,-3,-5,1.6,0.8,0.2,-0.2
6.142e-01,-4,2,-3,1,1.6,2.4,0.2,0.6
6.144e-01,-2,-6,-3,-5,1.6,0.8,0.2,-0.6
6.145e-01,-2,2,-1,1,1.6,3.2,0.2,0.6
6.147e-01,-1.3411e-07,-6,-3,-5,1.6,0.8,0.2,-0.6
6.149e-01,-2,2,-1,1,1.6,2.4,0.2,0.6
6.151e-01,-2,-6,-1,-5,1.6,0.8,0.2,-0.6
6.153e-01,-2,2,-3,1,1.6,2.4,0.2,0.6
6.155e-01,-2,-6,-3,-5,1.6,0.8,0.2,-0.6
6.157e-01,-2,2,-3,1,1.6,2.4,0.2,0.6
6.159e-01,-2,-6,-1,-5,1.6,0.8,0.2,-0.6
6.161e-01,-2,2,-3,1,1.6,2.4,0.2,0.6
6.163e-01,-2,-6,-3,-5,1.6,0.8,0.2,-0.6
6.165e-01,-4,2,-1,1,2.4,2.4,0.2,0.6
6.167e-01,-2,-6,-1,-5,1.6,0.8,0.2,-0.2
6.169e-01,-2,2,-3,1,1.6,2.4,0.2,0.6
6.170e-01,-2,-6,-3,-5,1.6,0.8,-0.2,-0.6
6.172e-01,-2,2,-1,1,1.6,2.4,0.2,0.6
6.174e-01,-4,-6,-3,-5,1.6,0.8,0.2,-0.6
6.176e-01,-4,2,-3,1,1.6,2.4,0.2,0.6
6.178e-01,-2,-6,-3,-5,1.6,0.8,-0.2,-0.6
6.180e-01,-4,2,-3,1,1.6,2.4,0.2,0.6
6.182e-01,-2,-6,-1,-5,1.6,0.8,0.2,-0.6
6.184e-01,-2,2,-1,1,1.6,2.4,0.2,0.6
6.186e-01,-2,-6,-1,-5,1.6,-7.15256e-08,0.2,-0.2
6.188e-01,-2,2,-3,1,1.6,2.4,0.2,0.6
6.190e-01,-2,-6,-3,-5,1.6,0.8,0.2,-0.2
6.192e-01,-2,2,-3,1,1.6,2.4,0.2,0.6
6.193e-01,-2,-6,-1,-5,1.6,0.8,0.2,-0.6
6.195e-01,-4,2,-3,1,1.6,2.4,0.2,0.6
6.197e-01,-2,-6,-1,-5,1.6,-7.15256e-08,0.2,-0.6
6.199e-01,-2,2,-3,1,1.6,2.4,0.2,0.6
6.201e-01,-1.3411e-07,-6,-1,-5,1.6,0.8,0.2,-0.6
6.203e-01,-2,2,-1,1,1.6,2.4,0.2,0.6
6.205e-01,-2,-6,-1,-5,1.6,0.8,0.2,-0.6
6.207e-01,-2,2,-1,1,1.6,2.4,-0.2,0.6
6.209e-01,-2,-6,-1,-5,1.6,-7.15256e-08,0.2,-0.2
6.211e-01,-2,2,-3,1,1.6,2.4,0.2,0.6
6.213e-01,-1.3411e-07,-6,-3,-5,1.6,-7.15256e-08,0.2,-0.6
6.215e-01,-2,2,-3,1,1.6,2.4,0.2,0.6
6.217e-01,-2,-6,-3,-5,1.6,-7.15256e-08,0.2,-0.6
6.218e-01,-2,2,-3,1,1.6,2.4,0.2,0.6
6.220e-01,-2,-6,-3,-5,0.8,-7.15256e-08,0.2,-0.2
6.222e-01,-2,4,-1,1,1.6,2.4,0.2,0.6
6.224e-01,-2,-6,-3,-5,1.6,-7.15256e-08,0.2,-0.2
6.226e-01,-2,2,-3,1,1.6,2.4,0.2,0.6
6.228e-01,-2,-6,-3,-7,1.6,-7.15256e-08,0.2,-0.2
6.230e-01,-2,4,-3,3,1.6,2.4,0.2,0.6
6.232e-01,-2,-6,-1,-5,1.6,-7.15256e-08,0.2,-0.6
6.234e-01,-2,2,-1,1,1.6,2.4,0.2,0.6
6.236e-01,-2,-6,-1,-5,1.6,-7.15256e-08,0.6,-0.2
6.238e-01,-2,2,-3,1,1.6,2.4,0.2,0.6
6.240e-01,-2,-6,-3,-5,1.6,0.8,0.2,-0.6
6.241e-01,-1.3411e-07,2,-3,1,1.6,2.4,0.2,0.6
6.243e-01,-2,-6,-3,-5,1.6,-7.15256e-08,-0.2,-0.6
6.245e-01,-2,2,-3,1,1.6,2.4,0.2,0.6
6.247e-01,-2,-6,-3,-5,1.6,-7.15256e-08,0.2,-0.6
6.249e-01,-4,2,-1,1,1.6,2.4,0.2,0.6
6.251e-01,-2,-6,-3,-5,2.4,-7.15256e-08,0.2,-0.2
6.253e-01,-2,2,-1,1,1.6,2.4,0.2,0.6
6.255e-01,-1.3411e-07,-6,-1,-5,1.6,-7.15256e-08,0.2,-0.6
6.257e-01,-1.3411e-07,2,-3,1,1.6,2.4,0.2,0.6
6.259e-01,-2,-6,-1,-5,1.6,-7.15256e-08,0.2,-0.6
6.261e-01,-1.3411e-07,2,-1,1,1.6,2.4,0.2,0.6
6.263e-01,-2,-6,-3,-5,0.8,-7.15256e-08,0.2,-0.6
6.265e-01,-2,2,-3,1,1.6,2.4,0.2,0.6
6.266e-01,-2,-6,-3,-5,1.6,-7.15256e-08,-0.2,-0.6
6.268e-01,-2,2,-3,1,1.6,2.4,0.2,0.6
6.270e-01,-2,-6,-3,-5,1.6,-7.15256e-08,0.2,-0.6
6.272e-01,-2,2,-3,1,1.6,2.4,0.2,0.6
6.274e-01,-2,-6,-3,-5,1.6,-7.15256e-08,0.2,-0.6
6.276e-01,-2,2,-3,1,1.6,2.4,0.2,0.6
6.278e-01,-2,-6,-1,-5,1.6,-7.15256e-08,0.2,-0.6
6.280e-01,-2,2,-3,1,1.6,2.4,0.2,0.6
6.282e-01,-2,-6,-1,-5,1.6,-7.15256e-08,0.2,-0.6
6.284e-01,-2,2,-3,1,1.6,2.4,0.2,0.6
6.286e-01,-1.3411e-07,-6,-3,-5,1.6,-7.15256e-08,0.2,-0.6
6.288e-01,-4,2,-3,1,1.6,2.4,0.2,0.6
6.289e-01,-4,-6,-3,-5,0.8,-7.15256e-08,0.2,-0.2
6.291e-01,-1.3411e-07,2,-1,1,0.8,2.4,0.2,0.6
6.293e-01,-2,-6,-1,-5,1.6,-7.15256e-08,0.2,-0.6
6.295e-01,-2,2,-3,1,1.6,2.4,-0.2,0.6
6.297e-01,-2,-6,-1,-5,1.6,-7.15256e-08,0.2,-0.6
6.299e-01,-2,2,-1,1,1.6,2.4,0.2,0.6
6.301e-01,-2,-6,-1,-5,1.6,-7.15256e-08,0.2,-0.2
6.303e-01,-2,2,-1,1,1.6,2.4,0.2,0.6
6.305e-01,-1.3411e-07,-6,-3,-5,1.6,-7.15256e-08,0.2,-0.2
6.307e-01,-2,2,-3,1,1.6,2.4,0.2,0.6
6.309e-01,-2,-6,-1,-5,1.6,-7.15256e-08,0.2,-0.6
6.311e-01,-2,2,-3,1,1.6,2.4,0.2,0.6
6.313e-01,-2,-6,-3,-5,0.8,-7.15256e-08,0.2,-0.2
6.314e-01,-2,2,-3,1,1.6,2.4,0.2,0.6
6.316e-01,-2,-6,-1,-5,1.6,-7.15256e-08,0.2,-0.6
6.318e-01,-1.3411e-07,2,-1,1,1.6,2.4,0.2,0.6
6.320e-01,-2,-6,-3,-5,1.6,-7.15256e-08,0.2,-0.6
6.322e-01,-2,2,-3,1,1.6,2.4,0.2,0.6
6.324e-01,-2,-6,-3,-5,1.6,-7.15256e-08,0.2,-0.6
6.326e-01,-2,2,-3,1,1.6,2.4,0.6,0.6
6.328e-01,-2,-6,-1,-5,0.8,-7.15256e-08,0.2,-0.6
6.330e-01,-2,2,-3,1,1.6,2.4,0.2,0.6
6.332e-01,-4,-6,-3,-5,1.6,-7.15256e-08,0.2,-0.6
6.334e-01,-2,2,-1,1,1.6,2.4,0.2,0.6
6.336e-01,-4,-6,-1,-5,1.6,-7.15256e-08,0.2,-0.2
6.337e-01,-2,2,-3,1,1.6,2.4,0.2,0.6
6.339e-01,-2,-6,-1,-5,1.6,-7.15256e-08,0.2,-0.6
6.341e-01,-2,2,-3,1,1.6,2.4,0.2,0.6
6.343e-01,-2,-6,-3,-5,1.6,-7.15256e-08,0.2,-0.6
6.345e-01,-4,2,-1,1,1.6,2.4,0.2,0.6
6.347e-01,-2,-6,-3,-5,1.6,-7.15256e-08,0.2,-0.6
6.349e-01,-2,2,-1,1,1.6,2.4,0.2,0.6
6.351e-01,-2,-6,-1,-5,1.6,-7.15256e-08,0.2,-0.6
6.353e-01,-2,2,-1,1,1.6,2.4,0.2,0.6
6.355e-01,-1.3411e-07,-6,-1,-5,0.8,-7.15256e-08,0.2,-0.6
6.357e-01,-2,2,-3,1,0.8,2.4,0.2,0.6
6.359e-01,-2,-6,-1,-5,0.8,-7.15256e-08,0.2,-0.6
6.361e-01,-2,2,-1,1,1.6,2.4,0.2,0.6
6.362e-01,-2,-6,-3,-5,1.6,-7.15256e-08,0.2,-0.6
6.364e-01,-1.3411e-07,2,-3,1,1.6,2.4,0.2,0.6
6.366e-01,-2,-6,-3,-5,1.6,-7.15256e-08,0.2,-0.6
6.368e-01,-4,2,-1,1,0.8,2.4,0.2,0.6
6.370e-01,-4,-6,-3,-3,0.8,-7.15256e-08,0.6,-0.6
6.372e-01,-2,2,-1,1,0.8,2.4,0.2,0.6
6.374e-01,-2,-6,-3,-5,1.6,-7.15256e-08,0.2,-0.6
6.376e-01,-2,2,-1,1,0.8,2.4,0.2,0.6
6.378e-01,-2,-6,-1,-5,1.6,-7.15256e-08,0.2,-0.6
6.380e-01,-2,2,-1,1,1.6,2.4,0.2,0.6
6.382e-01,-2,-6,-1,-5,1.6,-7.15256e-08,0.2,-0.6
6.384e-01,-2,2,-1,1,1.6,2.4,-0.2,0.6
6.385e-01,-2,-6,-1,-5,1.6,-7.15256e-08,0.2,-0.6
6.387e-01,-2,2,-1,1,1.6,2.4,0.2,0.6
6.389e-01,-1.3411e-07,-6,-1,-3,0.8,-7.15256e-08,0.2,-0.6
6.391e-01,-2,2,-1,1,1.6,2.4,0.2,0.6
6.393e-01,-1.3411e-07,-6,-1,-5,1.6,-7.15256e-08,0.2,-0.6
6.395e-01,-1.3411e-07,2,-3,1,1.6,2.4,0.2,0.6
6.397e-01,-2,-6,-1,-5,0.8,-7.15256e-08,0.2,-0.6
6.399e-01,-2,2,-1,1,1.6,2.4,0.2,0.6
6.401e-01,-1.3411e-07,-6,-1,-3,1.6,-7.15256e-08,0.2,-0.6
6.403e-01,-2,2,-1,1,1.6,2.4,0.2,0.6
6.405e-01,-2,-6,-1,-3,1.6,-7.15256e-08,0.2,-0.6
6.407e-01,-2,2,-1,1,0.8,2.4,0.2,0.6
6.409e-01,-2,-6,-3,-3,0.8,-7.15256e-08,0.2,-0.6
6.410e-01,-2,2,-1,1,0.8,2.4,0.2,0.6
6.412e-01,-2,-6,-1,-5,1.6,-7.15256e-08,0.2,-0.6
6.414e-01,-2,2,-1,1,0.8,2.4,0.2,0.6
6.416e-01,-2,-6,-1,-3,1.6,-7.15256e-08,0.2,-0.6
6.418e-01,-1.3411e-07,2,-3,1,1.6,2.4,0.2,0.6
6.420e-01,-2,-6,-1,-5,1.6,-7.15256e-08,0.2,-0.6
6.422e-01,-2,2,-1,1,0.8,2.4,-0.2,0.6
6.424e-01,-2,-6,-3,-5,1.6,-7.15256e-08,0.2,-0.6
6.426e-01,-2,2,-1,1,1.6,2.4,0.2,0.6
6.428e-01,-4,-6,-1,-5,1.6,-7.15256e-08,-0.2,-0.6
6.430e-01,-2,2,-3,1,1.6,2.4,0.2,0.6
6.432e-01,-2,-6,-1,-5,0.8,-7.15256e-08,0.2,-0.6
6.434e-01,-2,2,-1,1,1.6,2.4,0.2,0.6
